"id_localidad","localidad","id_provincia"
"2000010","Ciudad Autónoma de Buenos Aires","2"
"6007010","Carhué","6"
"6007020","Colonia San Miguel Arcángel","6"
"6007030","Delfín Huergo","6"
"6007040","Espartillar","6"
"6007050","Esteban Agustín Gascón","6"
"6007060","La Pala","6"
"6007070","Maza","6"
"6007080","Rivera","6"
"6007100","Villa Margarita","6"
"6007110","Yutuyaco","6"
"6014010","Adolfo Gonzales Chaves","6"
"6014020","De La Garma","6"
"6014030","Juan E. Barra","6"
"6014040","Vásquez","6"
"6021010","Alberti","6"
"6021020","Coronel Seguí","6"
"6021030","Mechita","6"
"6021040","Pla","6"
"6021050","Villa Grisolía","6"
"6021060","Villa María","6"
"6021070","Villa Ortiz","6"
"6028010","Almirante Brown","6"
"6035010","Avellaneda","6"
"6042010","Ayacucho","6"
"6042020","La Constancia","6"
"6042030","Solanet","6"
"6042040","Udaquiola","6"
"6049010","Ariel","6"
"6049020","Azul","6"
"6049030","Cacharí","6"
"6049040","Chillar","6"
"6049050","16 de Julio","6"
"6056010","Bahía Blanca","6"
"6056020","Cabildo","6"
"6056030","General Daniel Cerri","6"
"6063010","Balcarce","6"
"6063020","Los Pinos","6"
"6063030","Napaleofú","6"
"6063040","Ramos Otero","6"
"6063050","San Agustín","6"
"6063060","Villa Laguna La Brava","6"
"6070010","Baradero","6"
"6070020","Irineo Portela","6"
"6070030","Santa Coloma","6"
"6070040","Villa Alsina","6"
"6077010","Arrecifes","6"
"6077020","Todd","6"
"6077030","Viña","6"
"6084010","Barker","6"
"6084020","Benito Juárez","6"
"6084030","López","6"
"6084040","Tedín Uriburu","6"
"6084050","Villa Cacique","6"
"6091010","Berazategui","6"
"6098010","Berisso","6"
"6105010","Hale","6"
"6105020","Juan F. Ibarra","6"
"6105040","Paula","6"
"6105050","Pirovano","6"
"6105060","San Carlos de Bolívar","6"
"6105070","Urdampilleta","6"
"6105080","Villa Lynch Pueyrredón","6"
"6112005","Asamblea","6"
"6112010","Bragado","6"
"6112020","Comodoro Py","6"
"6112030","General O'Brien","6"
"6112040","Irala","6"
"6112050","La Limpia","6"
"6112060","Juan F. Salaberry","6"
"6112070","Mechita","6"
"6112080","Olascoaga","6"
"6112090","Warnes","6"
"6119010","Altamirano","6"
"6119015","Barrio El Mirador","6"
"6119020","Barrio Las Golondrinas","6"
"6119030","Barrio Los Bosquecitos","6"
"6119040","Barrio Parque Las Acacias","6"
"6119045","Campos de Roca","6"
"6119050","Coronel Brandsen","6"
"6119055","Club de Campo Las Malvinas","6"
"6119060","Gómez","6"
"6119070","Jeppener","6"
"6119080","Oliden","6"
"6119085","Posada de los Lagos","6"
"6119090","Samborombón","6"
"6126010","Los Cardales","6"
"6126020","Barrio Los Pioneros (Barrio Tavella)","6"
"6126030","Campana","6"
"6126035","Chacras del Río Luján","6"
"6126040","Río Luján","6"
"6134010","Alejandro Petión","6"
"6134020","Barrio El Taladro","6"
"6134030","Cañuelas","6"
"6134040","Gobernador Udaondo","6"
"6134050","Máximo Paz","6"
"6134060","Santa Rosa","6"
"6134070","Uribelarrea","6"
"6134080","Vicente Casares","6"
"6140010","Capitán Sarmiento","6"
"6140020","La Luisa","6"
"6147010","Bellocq","6"
"6147020","Cadret","6"
"6147030","Carlos Casares","6"
"6147040","Colonia Mauricio","6"
"6147050","Hortensia","6"
"6147060","La Sofía","6"
"6147070","Mauricio Hirsch","6"
"6147080","Moctezuma","6"
"6147090","Ordoqui","6"
"6147095","Santo Tomás","6"
"6147100","Smith","6"
"6154010","Carlos Tejedor","6"
"6154020","Colonia Seré","6"
"6154030","Curarú","6"
"6154040","Timote","6"
"6154050","Tres Algarrobos","6"
"6161010","Carmen de Areco","6"
"6161020","Pueblo Gouin","6"
"6161030","Tres Sargentos","6"
"6168010","Castelli","6"
"6168020","Centro Guerrero","6"
"6168030","Cerro de la Gloria","6"
"6175010","Colón","6"
"6175020","Villa Manuel Pomar","6"
"6175030","Pearson","6"
"6175040","Sarasa","6"
"6182010","Bajo Hondo","6"
"6182020","Balneario Pehuen Co","6"
"6182025","Pago Chico","6"
"6182030","Punta Alta","6"
"6182050","Villa General Arias","6"
"6189010","Aparicio","6"
"6189020","Marisol","6"
"6189030","Coronel Dorrego","6"
"6189040","El Perdido","6"
"6189050","Faro","6"
"6189060","Irene","6"
"6189070","Oriente","6"
"6189075","Paraje La Ruta","6"
"6189080","San Román","6"
"6196010","Coronel Pringles","6"
"6196020","El Divisorio","6"
"6196030","El Pensamiento","6"
"6196040","Indio Rico","6"
"6196050","Lartigau","6"
"6203010","Cascada","6"
"6203020","Coronel Suárez","6"
"6203030","Curamalal","6"
"6203040","D'Orbigny","6"
"6203050","Huanguelén","6"
"6203060","Pasman","6"
"6203070","San José","6"
"6203080","Santa María","6"
"6203090","Santa Trinidad","6"
"6203100","Villa La Arcadia","6"
"6210010","Castilla","6"
"6210020","Chacabuco","6"
"6210030","Los Angeles","6"
"6210040","O'Higgins","6"
"6210050","Rawson","6"
"6217003","Barrio Lomas Altas","6"
"6217010","Chascomús","6"
"6217015","Laguna Vitel","6"
"6217020","Manuel J. Cobo","6"
"6217030","Villa Parque Girado","6"
"6224005","Benitez","6"
"6224010","Chivilcoy","6"
"6224020","Emilio Ayarza","6"
"6224030","Gorostiaga","6"
"6224040","La Rica","6"
"6224050","Moquehuá","6"
"6224060","Ramón Biaus","6"
"6224070","San Sebastián","6"
"6231010","Andant","6"
"6231020","Arboledas","6"
"6231030","Daireaux","6"
"6231040","La Larga","6"
"6231060","Salazar","6"
"6238010","Dolores","6"
"6238020","Sevigne","6"
"6245010","Ensenada","6"
"6252010","Escobar","6"
"6260010","Esteban Echeverría","6"
"6266010","Arroyo de la Cruz","6"
"6266020","Capilla del Señor","6"
"6266030","Diego Gaynor","6"
"6266040","Los Cardales","6"
"6266050","Parada Orlando","6"
"6266060","Parada Robles - Pavón","6"
"6270010","Ezeiza","6"
"6274010","Florencio Varela","6"
"6277010","Blaquier","6"
"6277020","Florentino Ameghino","6"
"6277030","Porvenir","6"
"6280005","Centinela del Mar","6"
"6280010","Comandante Nicanor Otamendi","6"
"6280020","Mar del Sur","6"
"6280030","Mechongué","6"
"6280040","Miramar","6"
"6287010","General Alvear","6"
"6294010","Arribeños","6"
"6294020","Ascensión","6"
"6294030","Estación Arenales","6"
"6294040","Ferré","6"
"6294050","General Arenales","6"
"6294060","La Angelita","6"
"6294070","La Trinidad","6"
"6301010","General Belgrano","6"
"6301020","Gorchs","6"
"6308010","General Guido","6"
"6308020","Labardén","6"
"6315010","General Juan Madariaga","6"
"6322010","General La Madrid","6"
"6322020","La Colina","6"
"6322030","Las Martinetas","6"
"6322040","Líbano","6"
"6322050","Pontaut","6"
"6329010","General Hornos","6"
"6329020","General Las Heras","6"
"6329030","La Choza","6"
"6329050","Plomer","6"
"6329060","Villars","6"
"6336020","General Lavalle","6"
"6336030","Pavón","6"
"6343010","Barrio Río Salado","6"
"6343020","Loma Verde","6"
"6343030","Ranchos","6"
"6343040","Villanueva","6"
"6351010","Colonia San Ricardo","6"
"6351020","General Pinto","6"
"6351030","Germania","6"
"6351035","Gunther","6"
"6351040","Villa Francia","6"
"6351050","Villa Roth","6"
"6357020","Barrio El Boquerón","6"
"6357050","Barrio La Gloria","6"
"6357060","Barrio Santa Paula","6"
"6357070","Batán","6"
"6357080","Chapadmalal","6"
"6357090","El Marquesado","6"
"6357100","Estación Chapadmalal","6"
"6357110","Mar del Plata","6"
"6357120","Sierra de los Padres","6"
"6364030","General Rodríguez","6"
"6371010","General San Martín","6"
"6385010","Baigorrita","6"
"6385020","La Delfina","6"
"6385030","Los Toldos","6"
"6385040","San Emilio","6"
"6385050","Zavalía","6"
"6392010","Banderaló","6"
"6392020","Cañada Seca","6"
"6392030","Coronel Charlone","6"
"6392040","Emilio V. Bunge","6"
"6392050","General Villegas","6"
"6392060","Massey","6"
"6392070","Pichincha","6"
"6392080","Piedritas","6"
"6392090","Santa Eleodora","6"
"6392100","Santa Regina","6"
"6392110","Villa Saboya","6"
"6392120","Villa Sauze","6"
"6399010","Arroyo Venado","6"
"6399020","Casbas","6"
"6399030","Garré","6"
"6399040","Guaminí","6"
"6399050","Laguna Alsina","6"
"6406010","Henderson","6"
"6406020","Herrera Vegas","6"
"6408010","Hurlingham","6"
"6410010","Ituzaingó","6"
"6412010","José C. Paz","6"
"6413010","Agustín Roca","6"
"6413020","Agustina","6"
"6413030","Balneario Laguna de Gómez","6"
"6413040","Fortín Tiburcio","6"
"6413050","Junín","6"
"6413055","Paraje La Agraria","6"
"6413060","Laplacette","6"
"6413070","Morse","6"
"6413080","Saforcada","6"
"6420010","Las Toninas","6"
"6420020","Mar de Ajó - San Bernardo","6"
"6420030","San Clemente del Tuyú","6"
"6420040","Santa Teresita - Mar del Tuyú","6"
"6427010","La Matanza","6"
"6434010","Lanús","6"
"6441010","Country Club El Rodeo","6"
"6441020","Ignacio Correas","6"
"6441030","La Plata","6"
"6441040","Lomas de Copello","6"
"6441050","Ruta Sol","6"
"6448010","Laprida","6"
"6448020","Pueblo Nuevo","6"
"6448030","Pueblo San Jorge","6"
"6455010","Coronel Boerr","6"
"6455020","El Trigo","6"
"6455030","Las Flores","6"
"6455040","Pardo","6"
"6462010","Alberdi Viejo","6"
"6462020","El Dorado","6"
"6462030","Fortín Acha","6"
"6462040","Juan Bautista Alberdi","6"
"6462050","Leandro N. Alem","6"
"6462060","Vedia","6"
"6469010","Arenaza","6"
"6469020","Bayauca","6"
"6469030","Bermúdez","6"
"6469040","Carlos Salas","6"
"6469050","Coronel Martínez de Hoz","6"
"6469060","El Triunfo","6"
"6469070","Las Toscas","6"
"6469080","Lincoln","6"
"6469090","Pasteur","6"
"6469100","Roberts","6"
"6469110","Triunvirato","6"
"6476010","Arenas Verdes","6"
"6476020","Licenciado Matienzo","6"
"6476030","Lobería","6"
"6476040","Pieres","6"
"6476050","San Manuel","6"
"6476060","Tamangueyú","6"
"6483010","Antonio Carboni","6"
"6483020","Elvira","6"
"6483030","Laguna de Lobos","6"
"6483040","Lobos","6"
"6483050","Salvador María","6"
"6490010","Lomas de Zamora","6"
"6497020","Carlos Keen","6"
"6497025","Club de Campo Los Puentes","6"
"6497060","Luján","6"
"6497070","Olivera","6"
"6497090","Torres","6"
"6505010","Atalaya","6"
"6505020","General Mansilla","6"
"6505030","Los Naranjos","6"
"6505040","Magdalena","6"
"6505050","Roberto J. Payró","6"
"6505060","Vieytes","6"
"6511010","Las Armas","6"
"6511020","Maipú","6"
"6511030","Santo Domingo","6"
"6515010","Malvinas Argentinas","6"
"6518010","Coronel Vidal","6"
"6518020","General Pirán","6"
"6518030","La Armonía","6"
"6518040","Mar Chiquita","6"
"6518050","Mar de Cobo","6"
"6518060","Santa Clara del Mar","6"
"6518070","Vivoratá","6"
"6525010","Barrio Santa Rosa","6"
"6525020","Marcos Paz","6"
"6532005","Goldney","6"
"6532010","Gowland","6"
"6532020","Mercedes","6"
"6532030","Jorge Born","6"
"6539010","Merlo","6"
"6547010","Abbott","6"
"6547020","San Miguel del Monte","6"
"6547030","Zenón Videla Dorna","6"
"6553010","Balneario Sauce Grande","6"
"6553020","Monte Hermoso","6"
"6560010","Moreno","6"
"6568010","Morón","6"
"6574010","José Juan Almeyra","6"
"6574020","Las Marianas","6"
"6574030","Navarro","6"
"6574040","Villa Moll","6"
"6581010","Claraz","6"
"6581025","Energía","6"
"6581030","Juan N. Fernández","6"
"6581040","Necochea - Quequén","6"
"6581050","Nicanor Olivera","6"
"6581060","Ramón Santamarina","6"
"6588010","Alfredo Demarchi","6"
"6588020","Carlos María Naón","6"
"6588030","12 de Octubre","6"
"6588040","Dudignac","6"
"6588050","La Aurora","6"
"6588060","Manuel B. Gonnet","6"
"6588070","Marcelino Ugarte","6"
"6588080","Morea","6"
"6588090","Norumbega","6"
"6588100","9 de Julio","6"
"6588110","Patricios","6"
"6588120","Villa Fournier","6"
"6595010","Blancagrande","6"
"6595030","Colonia Nievas","6"
"6595040","Colonia San Miguel","6"
"6595050","Espigas","6"
"6595060","Hinojo","6"
"6595070","Olavarría","6"
"6595080","Recalde","6"
"6595090","Santa Luisa","6"
"6595100","Sierra Chica","6"
"6595110","Sierras Bayas","6"
"6595120","Villa Alfredo Fortabat","6"
"6595130","Villa La Serranía","6"
"6602010","Bahía San Blas","6"
"6602020","Cardenal Cagliero","6"
"6602030","Carmen de Patagones","6"
"6602040","José B. Casas","6"
"6602050","Juan A. Pradere","6"
"6602060","Stroeder","6"
"6602070","Villalonga","6"
"6609010","Capitán Castro","6"
"6609020","San Esteban","6"
"6609030","Francisco Madero","6"
"6609035","Inocencio Sosa","6"
"6609040","Juan José Paso","6"
"6609050","Magdala","6"
"6609060","Mones Cazón","6"
"6609070","Nueva Plata","6"
"6609080","Pehuajó","6"
"6609090","San Bernardo","6"
"6616010","Bocayuva","6"
"6616020","De Bary","6"
"6616030","Pellegrini","6"
"6623010","Acevedo","6"
"6623020","Fontezuela","6"
"6623030","Guerrico","6"
"6623040","Juan A. de la Peña","6"
"6623050","Juan Anchorena","6"
"6623060","La Violeta","6"
"6623070","Manuel Ocampo","6"
"6623080","Mariano Benítez","6"
"6623090","Mariano H. Alfonzo","6"
"6623100","Pergamino","6"
"6623110","Pinzón","6"
"6623120","Rancagua","6"
"6623130","Villa Angélica","6"
"6623140","Villa San José","6"
"6630010","Casalins","6"
"6630020","Pila","6"
"6638040","Pilar","6"
"6644010","Pinamar","6"
"6648010","Presidente Perón","6"
"6651010","Azopardo","6"
"6651020","Bordenave","6"
"6651030","Darregueira","6"
"6651040","17 de Agosto","6"
"6651050","Estela","6"
"6651060","Felipe Solá","6"
"6651070","López Lecube","6"
"6651080","Puán","6"
"6651090","San Germán","6"
"6651100","Villa Castelar","6"
"6651110","Villa Iris","6"
"6655010","Alvarez Jonte","6"
"6655030","Pipinas","6"
"6655040","Punta Indio","6"
"6655050","Verónica","6"
"6658010","Quilmes","6"
"6665010","El Paraíso","6"
"6665020","Las Bahamas","6"
"6665030","Pérez Millán","6"
"6665040","Ramallo","6"
"6665050","Villa General Savio","6"
"6665060","Villa Ramallo","6"
"6672010","Rauch","6"
"6679010","América","6"
"6679020","Fortín Olavarría","6"
"6679030","González Moreno","6"
"6679040","Mira Pampa","6"
"6679050","Roosevelt","6"
"6679060","San Mauricio","6"
"6679070","Sansinena","6"
"6679080","Sundblad","6"
"6686010","La Beba","6"
"6686020","Las Carabelas","6"
"6686030","Los Indios","6"
"6686040","Rafael Obligado","6"
"6686050","Roberto Cano","6"
"6686060","Rojas","6"
"6686070","Sol de Mayo","6"
"6686080","Villa Manuel Pomar","6"
"6693010","Carlos Beguerie","6"
"6693020","Roque Pérez","6"
"6700010","Arroyo Corto","6"
"6700020","Colonia San Martín","6"
"6700030","Dufaur","6"
"6700040","Espartillar","6"
"6700050","Goyena","6"
"6700055","Las Encadenadas","6"
"6700060","Pigüé","6"
"6700070","Saavedra","6"
"6707010","Álvarez de Toledo","6"
"6707030","Cazón","6"
"6707040","Del Carril","6"
"6707050","Polvaredas","6"
"6707060","Saladillo","6"
"6714010","Arroyo Dulce","6"
"6714020","Berdier","6"
"6714030","Gahan","6"
"6714040","Inés Indart","6"
"6714050","La Invencible","6"
"6714060","Salto","6"
"6721010","Quenumá","6"
"6721020","Salliqueló","6"
"6728010","Azcuénaga","6"
"6728020","Cucullú","6"
"6728030","Franklin","6"
"6728040","San Andrés de Giles","6"
"6728050","Solís","6"
"6728060","Villa Espil","6"
"6728070","Villa Ruiz","6"
"6735010","Duggan","6"
"6735020","San Antonio de Areco","6"
"6735030","Villa Lía","6"
"6742010","Balneario San Cayetano","6"
"6742020","Ochandío","6"
"6742030","San Cayetano","6"
"6749010","San Fernando","6"
"6756010","San Isidro","6"
"6760010","San Miguel","6"
"6763010","Conesa","6"
"6763020","Erezcano","6"
"6763030","General Rojo","6"
"6763040","La Emilia","6"
"6763050","San Nicolás de los Arroyos","6"
"6763060","Villa Esperanza","6"
"6770010","Gobernador Castro","6"
"6770015","Ingeniero Moneta","6"
"6770020","Obligado","6"
"6770030","Pueblo Doyle","6"
"6770040","Río Tala","6"
"6770050","San Pedro","6"
"6770060","Santa Lucía","6"
"6778020","San Vicente","6"
"6784010","General Rivas","6"
"6784020","Suipacha","6"
"6791010","De la Canal","6"
"6791030","Gardey","6"
"6791040","María Ignacia","6"
"6791050","Tandil","6"
"6798010","Crotto","6"
"6798020","Tapalqué","6"
"6798030","Velloso","6"
"6805010","Tigre","6"
"6812010","General Conesa","6"
"6819010","Chasicó","6"
"6819020","Saldungaray","6"
"6819030","Sierra de la Ventana","6"
"6819040","Tornquist","6"
"6819050","Tres Picos","6"
"6819060","La Gruta","6"
"6819070","Villa Ventana","6"
"6826010","Berutti","6"
"6826020","Girodias","6"
"6826030","La Carreta","6"
"6826040","30 de Agosto","6"
"6826050","Trenque Lauquen","6"
"6826060","Trongé","6"
"6833010","Balneario Orense","6"
"6833020","Claromecó","6"
"6833030","Copetonas","6"
"6833040","Lin Calel","6"
"6833050","Micaela Cascallares","6"
"6833060","Orense","6"
"6833070","Reta","6"
"6833080","San Francisco de Bellocq","6"
"6833090","San Mayol","6"
"6833100","Tres Arroyos","6"
"6833110","Villa Rodríguez","6"
"6840010","Tres de Febrero","6"
"6847010","Ingeniero Thompson","6"
"6847020","Tres Lomas","6"
"6854010","Agustín Mosconi","6"
"6854020","Del Valle","6"
"6854030","Ernestina","6"
"6854040","Gobernador Ugarte","6"
"6854050","Lucas Monteverde","6"
"6854060","Norberto de la Riestra","6"
"6854070","Pedernales","6"
"6854080","San Enrique","6"
"6854090","Valdés","6"
"6854100","25 de Mayo","6"
"6861010","Vicente López","6"
"6868010","Mar Azul","6"
"6868020","Villa Gesell","6"
"6875010","Argerich","6"
"6875020","Colonia San Adolfo","6"
"6875025","Country Los Medanos","6"
"6875030","Hilario Ascasubi","6"
"6875040","Juan Cousté","6"
"6875050","Mayor Buratovich","6"
"6875060","Médanos","6"
"6875070","Pedro Luro","6"
"6875080","Teniente Origone","6"
"6882020","Country Club El Casco","6"
"6882030","Escalada","6"
"6882040","Lima","6"
"6882050","Zárate","6"
"10007010","Chuchucaruana","10"
"10007020","Colpes","10"
"10007030","El Bolsón","10"
"10007040","El Rodeo","10"
"10007050","Huaycama","10"
"10007060","La Puerta","10"
"10007070","Las Chacritas","10"
"10007080","Las Juntas","10"
"10007090","Los Castillos","10"
"10007100","Los Talas","10"
"10007110","Los Varela","10"
"10007120","Singuil","10"
"10014010","Ancasti","10"
"10014020","Anquincila","10"
"10014030","La Candelaria","10"
"10014040","La Majada","10"
"10021010","Amanao","10"
"10021020","Andalgalá","10"
"10021030","Chaquiago","10"
"10021040","Choya","10"
"10021050","El Alamito","10"
"10021060","El Lindero","10"
"10021070","El Potrero","10"
"10021080","La Aguada","10"
"10028010","Antofagasta de la Sierra","10"
"10028020","Antofalla","10"
"10028030","El Peñón","10"
"10028040","Los Nacimientos","10"
"10035010","Barranca Larga","10"
"10035020","Belén","10"
"10035030","Cóndor Huasi","10"
"10035040","Corral Quemado","10"
"10035050","El Durazno","10"
"10035060","Farallón Negro","10"
"10035070","Hualfín","10"
"10035080","Jacipunco","10"
"10035090","La Puntilla","10"
"10035100","Las Juntas","10"
"10035110","Londres","10"
"10035120","Los Nacimientos","10"
"10035130","Puerta de Corral Quemado","10"
"10035140","Puerta de San José","10"
"10035150","Villa Vil","10"
"10042010","Adolfo E. Carranza","10"
"10042020","Balde de la Punta","10"
"10042030","Capayán","10"
"10042040","Chumbicha","10"
"10042050","Colonia del Valle","10"
"10042060","Colonia Nueva Coneta","10"
"10042070","Concepción","10"
"10042080","Coneta","10"
"10042090","El Bañado","10"
"10042100","Huillapima","10"
"10042110","Los Angeles","10"
"10042120","Miraflores","10"
"10042130","San Martín","10"
"10042140","San Pablo","10"
"10042150","San Pedro","10"
"10049020","El Pantanillo","10"
"10049030","San Fernando del Valle de Catamarca","10"
"10056010","El Alto","10"
"10056020","Guayamba","10"
"10056030","Infanzón","10"
"10056040","Los Corrales","10"
"10056050","Tapso","10"
"10056060","Vilismán","10"
"10063010","Collagasta","10"
"10063020","Pomancillo Este","10"
"10063030","Pomancillo Oeste","10"
"10063040","San José","10"
"10063050","Villa Las Pirquitas","10"
"10070010","Casa de Piedra","10"
"10070020","El Aybal","10"
"10070030","El Bañado","10"
"10070040","El Divisadero","10"
"10070050","El Quimilo","10"
"10070060","Esquiú","10"
"10070070","Icaño","10"
"10070080","La Dorada","10"
"10070090","La Guardia","10"
"10070100","Las Esquinas","10"
"10070110","Las Palmitas","10"
"10070120","Quirós","10"
"10070130","Ramblones","10"
"10070140","Recreo","10"
"10070150","San Antonio","10"
"10077010","Amadores","10"
"10077020","El Rosario","10"
"10077030","La Bajada","10"
"10077040","La Higuera","10"
"10077050","La Merced","10"
"10077060","La Viña","10"
"10077070","Las Lajas","10"
"10077080","Monte Potrero","10"
"10077090","Palo Labrado","10"
"10077100","San Antonio","10"
"10077110","Villa de Balcozna","10"
"10084010","Apoyaco","10"
"10084020","Colana","10"
"10084030","Colpes","10"
"10084040","El Pajonal","10"
"10084050","Joyango","10"
"10084060","Mutquin","10"
"10084070","Pomán","10"
"10084080","Rincón","10"
"10084090","San Miguel","10"
"10084100","Saujil","10"
"10084110","Siján","10"
"10091010","Andalhualá","10"
"10091020","Caspichango","10"
"10091030","Chañar Punco","10"
"10091040","El Cajón","10"
"10091050","El Desmonte","10"
"10091060","El Puesto","10"
"10091070","Famatanca","10"
"10091080","Fuerte Quemado","10"
"10091090","La Hoyada","10"
"10091100","La Loma","10"
"10091110","Las Mojarras","10"
"10091120","Loro Huasi","10"
"10091130","Punta de Balasto","10"
"10091140","San José","10"
"10091150","Santa María","10"
"10091160","Yapes","10"
"10098010","Alijilán","10"
"10098020","Bañado de Ovanta","10"
"10098030","Las Cañas","10"
"10098040","Lavalle","10"
"10098050","Los Altos","10"
"10098060","Manantiales","10"
"10098070","San Pedro","10"
"10105010","Anillaco","10"
"10105020","Antinaco","10"
"10105030","Banda de Lucero","10"
"10105040","Cerro Negro","10"
"10105050","Copacabana","10"
"10105060","Cordobita","10"
"10105070","Costa de Reyes","10"
"10105080","El Pueblito","10"
"10105090","El Puesto","10"
"10105100","El Salado","10"
"10105110","Fiambalá","10"
"10105120","Los Balverdis","10"
"10105130","Medanitos","10"
"10105140","Palo Blanco","10"
"10105150","Punta del Agua","10"
"10105160","Saujil","10"
"10105170","Tatón","10"
"10105180","Tinogasta","10"
"10112010","El Portezuelo","10"
"10112020","Huaycama","10"
"10112030","Las Tejas","10"
"10112040","San Isidro","10"
"10112050","Santa Cruz","10"
"14007010","Amboy","14"
"14007020","Arroyo San Antonio","14"
"14007030","Cañada del Sauce","14"
"14007040","Capilla Vieja","14"
"14007050","El Corcovado - El Torreón","14"
"14007055","El Durazno","14"
"14007060","Embalse","14"
"14007070","La Cruz","14"
"14007080","La Cumbrecita","14"
"14007090","Las Bajadas","14"
"14007100","Las Caleras","14"
"14007110","Los Cóndores","14"
"14007120","Los Molinos","14"
"14007130","Los Reartes","14"
"14007140","Lutti","14"
"14007160","Parque Calmayo","14"
"14007170","Río de los Sauces","14"
"14007180","San Agustín","14"
"14007190","San Ignacio (Loteo San Javier)","14"
"14007210","Santa Rosa de Calamuchita","14"
"14007220","Segunda Usina","14"
"14007230","Solar de los Molinos","14"
"14007240","Villa Alpina","14"
"14007250","Villa Amancay","14"
"14007260","Villa Berna","14"
"14007270","Villa Ciudad Parque Los Reartes (1a. Sección)","14"
"14007290","Villa del Dique","14"
"14007300","Villa El Tala","14"
"14007310","Villa General Belgrano","14"
"14007320","Villa La Rivera","14"
"14007330","Villa Quillinzo","14"
"14007340","Villa Rumipal","14"
"14007360","Villa Yacanto","14"
"14014010","Córdoba","14"
"14021010","Agua de Oro","14"
"14021020","Ascochinga","14"
"14021025","Barrio Nuevo Río Ceballos","14"
"14021030","Canteras El Sauce","14"
"14021040","Casa Bamba","14"
"14021050","Colonia Caroya","14"
"14021060","Colonia Tirolesa","14"
"14021070","Colonia Vicente Agüero","14"
"14021075","Villa Corazón de María","14"
"14021080","Corral Quemado","14"
"14021090","Country San Isidro - Country Chacras de la Villa","14"
"14021110","El Manzano","14"
"14021120","Estación Colonia Tirolesa","14"
"14021130","General Paz","14"
"14021140","Jesús María","14"
"14021150","La Calera","14"
"14021160","La Granja","14"
"14021165","La Morada","14"
"14021170","La Puerta","14"
"14021175","Las Corzuelas","14"
"14021180","Los Molles","14"
"14021190","Malvinas Argentinas","14"
"14021200","Mendiolaza","14"
"14021210","Mi Granja","14"
"14021220","Pajas Blancas","14"
"14021230","Río Ceballos","14"
"14021240","Saldán","14"
"14021250","Salsipuedes","14"
"14021260","Santa Elena","14"
"14021270","Tinoco","14"
"14021280","Unquillo","14"
"14021290","Villa Allende","14"
"14021300","Villa Cerro Azul","14"
"14021310","Parque Norte - Ciudad de los Niños - Villa Pastora - Almirante Brown - Guiñazú N","14"
"14021320","Villa Los Llanos - Juárez Celman","14"
"14028010","Alto de los Quebrachos","14"
"14028020","Bañado de Soto","14"
"14028030","Canteras Quilpo","14"
"14028040","Cruz de Caña","14"
"14028050","Cruz del Eje","14"
"14028060","El Brete","14"
"14028070","El Rincón","14"
"14028080","Guanaco Muerto","14"
"14028090","La Banda","14"
"14028100","La Batea","14"
"14028110","La Higuera","14"
"14028120","Las Cañadas","14"
"14028130","Las Playas","14"
"14028140","Los Chañaritos","14"
"14028150","Media Naranja","14"
"14028160","Paso Viejo","14"
"14028170","San Marcos Sierra","14"
"14028180","Serrezuela","14"
"14028190","Tuclame","14"
"14028200","Villa de Soto","14"
"14035010","Del Campillo","14"
"14035020","Estación Lecueder","14"
"14035030","Hipólito Bouchard","14"
"14035040","Huinca Renancó","14"
"14035050","Italó","14"
"14035060","Mattaldi","14"
"14035070","Nicolás Bruzzone","14"
"14035080","Onagoity","14"
"14035090","Pincén","14"
"14035100","Ranqueles","14"
"14035110","Santa Magdalena","14"
"14035120","Villa Huidobro","14"
"14035130","Villa Sarmiento","14"
"14035140","Villa Valeria","14"
"14042010","Arroyo Algodón","14"
"14042020","Arroyo Cabral","14"
"14042030","Ausonia","14"
"14042040","Chazón","14"
"14042050","Etruria","14"
"14042060","La Laguna","14"
"14042070","La Palestina","14"
"14042080","La Playosa","14"
"14042090","Las Mojarras","14"
"14042100","Luca","14"
"14042110","Pasco","14"
"14042120","Sanabria","14"
"14042130","Silvio Pellico","14"
"14042140","Ticino","14"
"14042150","Tío Pujio","14"
"14042160","Villa Albertina","14"
"14042170","Villa María","14"
"14042180","Villa Nueva","14"
"14042190","Villa Oeste","14"
"14049010","Avellaneda","14"
"14049020","Cañada de Río Pinto","14"
"14049030","Chuña","14"
"14049040","Copacabana","14"
"14049050","Deán Funes","14"
"14049060","Esquina del Alambre","14"
"14049080","Los Pozos","14"
"14049090","Olivares de San Nicolás","14"
"14049100","Quilino","14"
"14049110","San Pedro de Toyos","14"
"14049120","Villa Gutiérrez","14"
"14049130","Villa Quilino","14"
"14056010","Alejandro Roca","14"
"14056020","Assunta","14"
"14056030","Bengolea","14"
"14056040","Carnerillo","14"
"14056050","Charras","14"
"14056060","El Rastreador","14"
"14056070","General Cabrera","14"
"14056080","General Deheza","14"
"14056090","Huanchillas","14"
"14056100","La Carlota","14"
"14056110","Los Cisnes","14"
"14056120","Olaeta","14"
"14056130","Pacheco de Melo","14"
"14056140","Paso del Durazno","14"
"14056150","Santa Eufemia","14"
"14056160","Ucacha","14"
"14056170","Villa Reducción","14"
"14063010","Alejo Ledesma","14"
"14063020","Arias","14"
"14063030","Camilo Aldao","14"
"14063040","Capitán General Bernardo O'Higgins","14"
